OSEBuildingID,ZipCode,CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,MainUses_GFA_Ratio,Use_Adult Education,Use_Automobile Dealership,Use_Bank Branch,Use_Bar/Nightclub,Use_College/University,Use_Convenience Store without Gas Station,Use_Courthouse,Use_Data Center,Use_Distribution Center,Use_Enclosed Mall,Use_Fast Food Restaurant,Use_Financial Office,Use_Fire Station,Use_Fitness Center/Health Club/Gym,Use_Food Sales,Use_Food Service,Use_Hospital (General Medical & Surgical),Use_Hotel,Use_K-12 School,Use_Laboratory,Use_Library,Use_Lifestyle Center,Use_Manufacturing/Industrial Plant,Use_Medical Office,Use_Movie Theater,Use_Multifamily Housing,Use_Museum,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Education,Use_Other - Entertainment/Public Assembly,Use_Other - Lodging/Residential,Use_Other - Mall,Use_Other - Public Services,Use_Other - Recreation,Use_Other - Restaurant/Bar,Use_Other - Services,Use_Other - Technology/Science,Use_Other - Utility,Use_Other/Specialty Hospital,Use_Parking,Use_Performing Arts,"Use_Personal Services (Health/Beauty, Dry Cleaning, etc)",Use_Police Station,Use_Pre-school/Daycare,Use_Refrigerated Warehouse,"Use_Repair Services (Vehicle, Shoe, Locksmith, etc)",Use_Residence Hall/Dormitory,Use_Residential Care Facility,Use_Restaurant,Use_Retail Store,Use_Self-Storage Facility,Use_Senior Care Community,Use_Social/Meeting Hall,Use_Strip Mall,Use_Supermarket/Grocery Store,Use_Swimming Pool,Use_Urgent Care/Clinic/Other Outpatient,Use_Vocational School,Use_Worship Facility,BuildingAge,Ratio_Parking_GFA,Ratio_Building_GFA,Ratio_LargestUse_GFA,Ratio_SecondaryUses_GFA,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
24479,98115.0,4,47.68269,-122.28912,1.0,1,32822,0,32822,35042.0,0.0,0.0,42.0,8839812.0,219.93,1.0676375601730546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0.0,1.0,1.0676375601730546,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24484,98115.0,4,47.68061,-122.29002,1.0,2,20385,0,20385,20385.0,0.0,0.0,65.0,809291.8125,34.04,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24485,98115.0,4,47.67984,-122.27739,1.0,1,24295,0,24295,24295.0,0.0,0.0,53.0,216115.0,1.51,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24488,98105.0,4,47.66888,-122.28333,1.0,2,20317,0,20317,20317.0,0.0,0.0,83.0,620994.3125,4.33,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24493,98105.0,4,47.66824,-122.28394,1.0,1,24377,0,24377,24377.0,0.0,0.0,6.0,9851260.0,260.32,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24513,98113.0,5,47.70197,-122.34219,1.0,1,33392,0,33392,33392.0,0.0,0.0,,2786648.75,19.43,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24531,98108.0,1,47.5316,-122.333,1.0,1,32000,0,32000,32040.0,0.0,0.0,3.0,2186148.5,41.77,1.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,1.0,1.00125,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24532,98108.0,1,47.5316,-122.333,1.0,1,44000,0,44000,45449.0,0.0,0.0,15.0,4302455.5,175.53,1.0329318181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1.0,1.0329318181818181,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24534,98108.0,1,47.5316,-122.333,1.0,1,36000,0,36000,36000.0,0.0,0.0,44.0,2771820.5,124.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24536,98108.0,1,47.52549,-122.33064,1.0,1,31360,0,31360,29640.0,1460.0,0.0,,1356972.25,43.18,0.9917091836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0.0,1.0,0.9451530612244898,0.046556122448979595,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24537,98108.0,1,47.52549,-122.33064,1.0,1,33320,0,33320,32200.0,1200.0,0.0,,2339234.0,64.75,1.0024009603841537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,0.9663865546218487,0.03601440576230492,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24538,98108.0,1,47.52549,-122.33064,1.0,1,48020,0,48020,47800.0,0.0,0.0,71.0,2373568.25,59.14,0.9954185755935027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,0.9954185755935027,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24539,98108.0,1,47.52549,-122.33064,1.0,1,27420,0,27420,27850.0,0.0,0.0,55.0,1176342.25,39.05,1.0156819839533187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,1.0156819839533187,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24560,98115.0,5,47.694,-122.28967,1.0,2,43645,0,43645,37000.0,0.0,0.0,71.0,2053956.375,85.15,0.8477488830335663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.0,1.0,0.8477488830335663,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24563,98115.0,5,47.69066,-122.29023,1.0,1,26853,0,26853,20360.0,0.0,0.0,68.0,1399062.75,21.46,0.7582020630841991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0.0,1.0,0.7582020630841991,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24710,98134.0,2,47.59347,-122.33369,1.0,4,44775,0,44775,44775.0,0.0,0.0,,950695.625,29.88,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24579,98134.0,2,47.57507,-122.33349,2.0,1,27760,0,27760,19715.0,12000.0,6000.0,,2833624.5,112.82,1.3586095100864553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0.0,1.0,0.7101945244956772,0.6484149855907781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24581,98134.0,2,47.57459,-122.3339,1.0,1,20975,0,20975,13144.0,6600.0,1070.0,,347437.6875,6.46,0.9923241954707985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.0,1.0,0.6266507747318236,0.36567342073897496,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24585,98134.0,2,47.57619,-122.3339,1.0,1,26075,0,26075,26075.0,0.0,0.0,,1608508.75,17.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24589,98134.0,2,47.57941,-122.3336,1.0,2,20400,0,20400,15000.0,5400.0,0.0,69.0,438557.0,12.17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.0,1.0,0.7352941176470589,0.2647058823529412,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24591,98134.0,2,47.57893,-122.33374,1.0,1,20460,0,20460,20460.0,0.0,0.0,16.0,903541.875,6.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24593,98134.0,2,47.58168,-122.33369,1.0,2,25821,0,25821,25821.0,0.0,0.0,,209698.7031,1.46,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24598,98134.0,2,47.58217,-122.33263,1.0,2,21870,0,21870,21870.0,0.0,0.0,45.0,1074350.375,7.49,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24599,98134.0,2,47.58069,-122.3325,3.0,1,51664,0,51664,51664.0,0.0,0.0,,3528086.75,66.77,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24600,98126.0,1,47.53419,-122.36624,1.0,1,43615,0,43615,43615.0,0.0,0.0,89.0,3133849.5,106.35,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,98106.0,1,47.53578,-122.36205,1.0,2,28531,0,28531,28303.0,1100.0,0.0,,3494929.5,92.7,1.0305632469944972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,1.0,0.992008692299604,0.03855455469489327,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24603,98106.0,1,47.53846,-122.36175,1.0,2,36600,0,36600,43556.0,0.0,0.0,80.0,308400.4063,2.15,1.1900546448087432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,1.0,1.1900546448087432,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24604,98126.0,1,47.57269,-122.37056,1.0,5,35176,0,35176,14452.0,14452.0,0.0,,1011965.375,7.05,0.821696611325904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,1.0,0.410848305662952,0.410848305662952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24624,98103.0,4,47.65231,-122.34217,1.0,2,41293,15243,26050,26393.0,15000.0,0.0,,2839882.25,61.68,1.0024217179667256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.3691424696679825,0.6308575303320175,0.6391640229578863,0.36325769500883925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24629,98134.0,2,47.55718,-122.33288,1.0,1,48890,0,48890,30889.0,18000.0,0.0,49.0,2100216.5,61.6,0.999979545919411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0,1.0,0.6318060953160155,0.3681734506033954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24630,98134.0,2,47.55658,-122.33322,1.0,3,43473,0,43473,43473.0,0.0,0.0,3.0,4416909.5,30.79,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24636,98126.0,1,47.52254,-122.36627,1.0,1,40265,0,40265,40793.0,0.0,0.0,19.0,3740373.75,35.48,1.0131131255432757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0.0,1.0,1.0131131255432757,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,98126.0,1,47.52254,-122.36627,1.0,1,26208,0,26208,32427.0,0.0,0.0,79.0,1608884.25,37.61,1.237293956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.0,1.0,1.237293956043956,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24649,98117.0,6,47.69766,-122.37346,1.0,1,42172,0,42172,12000.0,11400.0,9100.0,,3275779.25,152.14,0.7706535141800247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,0.0,1.0,0.284548989851086,0.48610452432893864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24711,98104.0,2,47.59657,-122.33394,1.0,5,32250,0,32250,32250.0,0.0,0.0,92.0,796042.375,11.44,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24653,98103.0,6,47.69061,-122.35731,1.0,1,51000,0,51000,51000.0,0.0,0.0,95.0,1298039.875,14.17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24700,98134.0,2,47.58452,-122.3337,1.0,1,27000,0,27000,9000.0,9000.0,9000.0,,229856.4063,1.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0.0,1.0,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24701,98134.0,2,47.58787,-122.33365,1.0,2,20747,0,20747,11815.0,5120.0,3812.0,,1001964.0,17.45,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,0.0,1.0,0.569479924808406,0.43052007519159396,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24705,98101.0,2,47.58903,-122.33361,1.0,2,40800,0,40800,36000.0,4800.0,0.0,,817255.875,27.83,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.0,1.0,0.8823529411764706,0.11764705882352941,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24708,98134.0,2,47.59508,-122.33378,1.0,2,20150,0,20150,20150.0,0.0,0.0,80.0,576174.125,4.02,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24712,98104.0,2,47.59639,-122.33368,1.0,7,36000,0,36000,31500.0,0.0,0.0,40.0,1682454.875,11.73,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.0,1.0,0.875,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24714,98111.0,2,47.59081,-122.33487,1.0,2,41276,0,41276,24300.0,13284.0,3692.0,,2502081.0,96.62,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,0.0,1.0,0.5887198371935265,0.4112801628064735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24720,98134.0,2,47.58686,-122.33469,1.0,1,22580,0,22580,22580.0,0.0,0.0,90.0,928584.875,9.65,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24725,98122.0,3,47.60192,-122.31641,1.0,1,20000,0,20000,20000.0,0.0,0.0,18.0,743528.125,33.52,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24726,98122.0,3,47.60224,-122.31529,1.0,1,42000,0,42000,38000.0,4000.0,0.0,,2070005.625,82.07,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0,1.0,0.9047619047619048,0.09523809523809523,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24758,98122.0,3,47.61234,-122.31628,1.0,1,24248,0,24248,21018.0,3230.0,0.0,,111969.7031,0.79,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,0.0,1.0,0.866793137578357,0.13320686242164304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24769,98133.0,5,47.70178,-122.32352,1.0,6,244500,0,244500,244500.0,0.0,0.0,100.0,11019641.0,292.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24778,98134.0,2,47.55608,-122.3388,1.0,1,24617,0,24617,22752.0,0.0,0.0,,106918.0,0.75,0.9242393467928667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.0,1.0,0.9242393467928667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24780,98134.0,2,47.55768,-122.33137,1.0,3,127065,84710,42355,84710.0,42355.0,0.0,,3245111.5,22.62,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24781,98134.0,2,47.55772,-122.33017,1.0,1,37247,0,37247,37247.0,0.0,0.0,69.0,1748644.5,58.36,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
